"CUSTOMER_CODE","INVOICE_CODE","AMOUNT","DATE"
"CUST0000037679","IN0350664","12.73","25-Sep-2021"
"CUST0000078778","IN0211313","145.76","03-Dec-2021"
"CUST0000074499","IN0805982","17.39","25-Apr-2021"
"CUST0000016941","IN0501076","326.07","29-Aug-2021"
"CUST0000001367","IN0106035","204.26","10-Apr-2021"
"CUST0000040563","IN0617056","377.25","08-Nov-2021"
"CUST0000084446","IN0415816","260.72","22-May-2021"
"CUST0000023643","IN0356586","189.64","29-Oct-2021"
"CUST0000073471","IN0633585","428.18","11-Feb-2021"
"CUST0000073242","IN0455702","222.79","09-Sep-2021"
"CUST0000050573","IN0270361","33.11","11-May-2021"
"CUST0000010036","IN0629367","7.7","20-Jun-2021"
"CUST0000097396","IN0210216","730.06","25-Oct-2021"
"CUST0000008454","IN0918683","153.07","29-May-2021"
"CUST0000058660","IN0578057","12.23","23-Dec-2021"
"CUST0000016010","IN0816366","451.05","29-Apr-2021"
"CUST0000079432","IN0739329","9.65","27-Feb-2021"
"CUST0000044208","IN0783085","316.07","30-Apr-2021"
"CUST0000079756","IN0173887","143.96","20-Dec-2021"
"CUST0000057732","IN0487101","115.26","23-Mar-2021"
"CUST0000029850","IN0190926","13.31","30-Nov-2021"
"CUST0000002782","IN0569899","238.64","13-Oct-2021"
"CUST0000096512","IN0565687","282.69","01-Jan-2021"
"CUST0000016000","IN0356745","330.94","12-Jan-2021"
"CUST0000027149","IN0158118","1.87","25-Mar-2021"
"CUST0000016773","IN0643320","598.0","21-Jul-2021"
"CUST0000047378","IN0582069","36.07","20-Aug-2021"
"CUST0000075499","IN0128692","354.56","25-Dec-2021"
"CUST0000011581","IN0814981","203.69","17-Jan-2021"
"CUST0000068343","IN0375543","20.8","12-Feb-2021"
"CUST0000038470","IN0204920","125.78","10-Sep-2021"
"CUST0000075451","IN0413583","331.13","26-Jan-2021"
"CUST0000082401","IN0778271","284.18","04-Dec-2021"
"CUST0000061470","IN0893255","116.02","01-Nov-2021"
"CUST0000061320","IN0844716","19.09","27-Feb-2021"
"CUST0000075822","IN0606784","314.08","17-Jan-2021"
"CUST0000050136","IN0788805","26.75","11-Sep-2021"
"CUST0000064700","IN0098290","22.91","09-Jun-2021"
"CUST0000050337","IN0776837","117.16","30-Jul-2021"
"CUST0000070176","IN0656282","445.58","06-Jun-2021"
"CUST0000092017","IN0049325","1.25","18-Jun-2021"
"CUST0000076812","IN0177501","5.7","06-Dec-2021"
"CUST0000018528","IN0354047","358.02","07-Aug-2021"
"CUST0000058660","IN0106052","251.54","29-Dec-2021"
"CUST0000011927","IN0092164","364.79","09-Dec-2021"
"CUST0000033888","IN0123572","249.48","11-Jul-2021"
"CUST0000096686","IN0152852","14.19","15-Feb-2021"
"CUST0000086168","IN0354053","8.74","24-Mar-2021"
"CUST0000055733","IN0260369","486.11","30-Nov-2021"
"CUST0000088160","IN0166772","3.02","09-Nov-2021"
"CUST0000060434","IN0736515","15.77","07-Aug-2021"
"CUST0000069905","IN0822785","233.51","03-Jun-2021"
"CUST0000027962","IN0976863","9.03","22-Feb-2021"
"CUST0000018509","IN0669805","85.66","03-Jul-2021"
"CUST0000093719","IN0034492","185.74","12-Nov-2021"
"CUST0000038302","IN0662710","188.11","21-May-2021"
"CUST0000011334","IN0211596","338.37","12-Apr-2021"
"CUST0000062358","IN0905476","182.95","04-Dec-2021"
"CUST0000061012","IN0880052","558.65","03-Feb-2021"
"CUST0000095376","IN0527996","9.32","08-Mar-2021"
"CUST0000026900","IN0761693","179.4","26-Apr-2021"
"CUST0000092338","IN0744876","64.69","27-Sep-2021"
"CUST0000042311","IN0523622","295.5","09-Aug-2021"
"CUST0000025521","IN0888083","69.71","13-Dec-2021"
"CUST0000027748","IN0385920","27.22","17-Aug-2021"
"CUST0000091052","IN0300700","391.77","17-Jun-2021"
"CUST0000054051","IN0756603","37.99","05-Mar-2021"
"CUST0000046423","IN0419634","93.71","07-Feb-2021"
"CUST0000054073","IN0908282","350.29","30-Mar-2021"
"CUST0000009248","IN0006175","182.59","12-Mar-2021"
"CUST0000045532","IN0051083","20.72","11-Jan-2021"
"CUST0000007638","IN0443573","134.56","05-Jan-2021"
"CUST0000085978","IN0111589","21.45","24-Sep-2021"
"CUST0000009011","IN0796616","173.79","09-Aug-2021"
"CUST0000069126","IN0005668","372.66","23-Nov-2021"
"CUST0000015428","IN0252025","207.99","14-Jan-2021"
"CUST0000061615","IN0207967","456.08","03-Apr-2021"
"CUST0000027404","IN0120906","116.51","25-Apr-2021"
"CUST0000062456","IN0941400","191.1","26-May-2021"
"CUST0000066059","IN0795394","151.3","20-Mar-2021"
"CUST0000070913","IN0806643","201.34","16-Oct-2021"
"CUST0000001621","IN0980698","224.13","03-Apr-2021"
"CUST0000085978","IN0924126","11.34","14-Oct-2021"
"CUST0000041075","IN0578949","346.25","18-Jun-2021"
"CUST0000011867","IN0089852","111.89","28-Jun-2021"
"CUST0000096506","IN0162537","305.66","02-Sep-2021"
"CUST0000039856","IN0491367","12.65","16-Feb-2021"
"CUST0000063186","IN0560891","301.22","06-Sep-2021"
"CUST0000080870","IN0576444","353.05","29-Jun-2021"
"CUST0000094170","IN0338416","111.15","09-Apr-2021"
"CUST0000091001","IN0041803","94.84","26-Jun-2021"
"CUST0000051970","IN0868850","306.18","16-Sep-2021"
"CUST0000024734","IN0758116","256.6","10-Jul-2021"
"CUST0000058332","IN0930841","14.27","09-Nov-2021"
"CUST0000092614","IN0329626","455.32","23-Dec-2021"
"CUST0000027825","IN0219897","19.39","07-May-2021"
"CUST0000050257","IN0971000","150.64","30-Aug-2021"
"CUST0000055359","IN0452454","124.74","15-May-2021"
"CUST0000047801","IN0968191","117.65","04-Mar-2021"
"CUST0000003581","IN0325661","1.21","20-Sep-2021"
"CUST0000017207","IN0272865","313.74","27-Jun-2021"
"CUST0000063088","IN0752579","7.32","18-Jul-2021"
"CUST0000000218","IN0782284","746.16","03-Mar-2021"
"CUST0000010036","IN0766760","81.95","19-May-2021"
"CUST0000017859","IN0676114","177.66","04-Jan-2021"
"CUST0000079843","IN0604020","194.0","09-Mar-2021"
"CUST0000049762","IN0112789","338.69","05-Sep-2021"
"CUST0000029578","IN0669971","13.15","13-Feb-2021"
"CUST0000062358","IN0574216","91.16","25-Feb-2021"
"CUST0000020055","IN0491413","21.21","26-May-2021"
"CUST0000062583","IN0271098","10.11","21-May-2021"
"CUST0000058321","IN0172220","124.74","17-Jun-2021"
"CUST0000037238","IN0180262","48.75","24-Sep-2021"
"CUST0000097298","IN0511574","211.57","20-Oct-2021"
"CUST0000014190","IN0208609","6.2","10-Aug-2021"
"CUST0000080697","IN0349045","399.09","13-Mar-2021"
"CUST0000081725","IN0383310","283.36","15-Dec-2021"
"CUST0000099652","IN0806778","20.22","05-Jul-2021"
"CUST0000005282","IN0364026","375.73","05-Mar-2021"
"CUST0000073963","IN0165804","25.17","07-Sep-2021"
"CUST0000047628","IN0880069","11.56","11-May-2021"
"CUST0000050672","IN0596618","15.63","22-Oct-2021"
"CUST0000050812","IN0268965","248.63","15-Jul-2021"
"CUST0000007132","IN0263303","17.97","14-Apr-2021"
"CUST0000043108","IN0593615","80.69","28-Nov-2021"
"CUST0000098746","IN0318566","171.61","04-Aug-2021"
"CUST0000090955","IN0296855","7.31","04-May-2021"
"CUST0000055359","IN0484590","211.57","21-Nov-2021"
"CUST0000037403","IN0171711","219.63","15-Apr-2021"
"CUST0000025605","IN0860123","85.69","09-Jul-2021"
"CUST0000079432","IN0604933","127.01","09-Aug-2021"
"CUST0000098805","IN0576968","18.52","09-Apr-2021"
"CUST0000057946","IN0671733","316.84","04-Apr-2021"
"CUST0000009011","IN0511700","457.18","24-Oct-2021"
"CUST0000043318","IN0449368","456.44","07-Nov-2021"
"CUST0000070886","IN0395598","75.6","10-Dec-2021"
"CUST0000056841","IN0896090","107.29","09-Sep-2021"
"CUST0000079045","IN0786660","105.08","10-Sep-2021"
"CUST0000081139","IN0483624","84.92","20-Aug-2021"
"CUST0000002782","IN0470025","7.9","14-Oct-2021"
"CUST0000058482","IN0484579","369.68","11-Jan-2021"
"CUST0000059843","IN0700734","106.76","19-Feb-2021"
"CUST0000037238","IN0405128","250.72","25-Apr-2021"
"CUST0000026875","IN0551768","384.16","08-Nov-2021"
"CUST0000009248","IN0491175","109.04","15-Aug-2021"
"CUST0000083950","IN0268280","91.58","30-Jul-2021"
"CUST0000012064","IN0289333","13.98","22-Jul-2021"
"CUST0000070485","IN0161619","162.82","18-Jan-2021"
"CUST0000016577","IN0164118","19.22","03-Mar-2021"
"CUST0000037106","IN0899671","116.77","12-Aug-2021"
"CUST0000071851","IN0676777","228.09","28-Sep-2021"
"CUST0000067895","IN0440217","170.14","06-Apr-2021"
"CUST0000074467","IN0485020","239.63","16-Jan-2021"
"CUST0000038887","IN0484435","264.3","23-Mar-2021"
"CUST0000096539","IN0860971","182.39","14-Dec-2021"
"CUST0000015393","IN0853172","133.06","12-Oct-2021"
"CUST0000009208","IN0837164","1.87","13-Jan-2021"
"CUST0000093028","IN0678509","106.19","01-May-2021"
"CUST0000068900","IN0423720","230.11","10-Jun-2021"
"CUST0000077305","IN0567207","232.54","01-Mar-2021"
"CUST0000010036","IN0363592","18.84","23-Mar-2021"
"CUST0000032259","IN0261965","325.84","02-Apr-2021"
"CUST0000038244","IN0692621","82.21","15-Apr-2021"
"CUST0000051009","IN0270346","256.28","14-May-2021"
"CUST0000078103","IN0433883","251.48","10-Aug-2021"
"CUST0000022936","IN0168496","456.75","10-Jun-2021"
"CUST0000013923","IN0085118","155.79","16-Sep-2021"
"CUST0000002782","IN0685596","24.86","14-Oct-2021"
"CUST0000000271","IN0709109","19.52","25-Oct-2021"
"CUST0000003601","IN0959123","599.47","04-Nov-2021"
"CUST0000093870","IN0347321","610.05","27-Jan-2021"
"CUST0000077352","IN0598418","19.66","28-Nov-2021"
"CUST0000015393","IN0020531","433.39","19-Dec-2021"
"CUST0000037238","IN0528937","7.32","12-Mar-2021"
"CUST0000084951","IN0600758","145.5","20-Jun-2021"
"CUST0000051110","IN0253220","116.42","14-Nov-2021"
"CUST0000005128","IN0955362","251.13","19-Oct-2021"
"CUST0000043349","IN0783548","3.41","25-Aug-2021"
"CUST0000008396","IN0403940","305.66","06-Feb-2021"
"CUST0000014857","IN0362936","123.11","15-Feb-2021"
"CUST0000051009","IN0329541","19.72","09-Dec-2021"
"CUST0000086919","IN0843017","285.77","12-Jul-2021"
"CUST0000089756","IN0993467","377.24","06-Nov-2021"
"CUST0000066894","IN0241098","1.08","09-Nov-2021"
"CUST0000025174","IN0612726","172.37","17-Sep-2021"
"CUST0000048036","IN0506496","98.0","20-Oct-2021"
"CUST0000031986","IN0416095","1.54","12-Oct-2021"
"CUST0000000199","IN0725249","189.71","31-Dec-2021"
"CUST0000087798","IN0288697","18.9","17-Jun-2021"
"CUST0000017859","IN0051548","2.29","21-Oct-2021"
"CUST0000015869","IN0227004","228.6","29-May-2021"
"CUST0000080853","IN0436927","91.16","23-Jul-2021"
"CUST0000065991","IN0100036","99.79","02-Sep-2021"
"CUST0000055195","IN0043435","166.24","13-Oct-2021"
"CUST0000004191","IN0451622","45.15","19-Jun-2021"
"CUST0000093870","IN0277302","60.94","08-Sep-2021"
"CUST0000038244","IN0633224","209.18","18-Feb-2021"
"CUST0000011647","IN0700318","182.5","22-Jun-2021"
"CUST0000068062","IN0299859","86.41","07-Dec-2021"
"CUST0000033612","IN0156282","488.37","31-May-2021"
"CUST0000088195","IN0153615","202.98","01-Jul-2021"
"CUST0000077305","IN0263531","1234.04","25-Mar-2021"
"CUST0000091001","IN0581682","111.15","14-Nov-2021"
"CUST0000057439","IN0154847","588.06","04-Oct-2021"
"CUST0000082520","IN0655231","17.56","18-Aug-2021"
"CUST0000043108","IN0011183","342.36","09-Jul-2021"
"CUST0000018354","IN0100102","423.36","23-Dec-2021"
"CUST0000068825","IN0773768","107.74","22-Apr-2021"
"CUST0000076238","IN0556394","520.12","22-Jul-2021"
"CUST0000047415","IN0554662","281.99","23-May-2021"
"CUST0000046237","IN0380276","22.68","26-Mar-2021"
"CUST0000032000","IN0364313","227.17","25-Apr-2021"
"CUST0000051576","IN0911495","430.4","07-Sep-2021"
"CUST0000002455","IN0847566","164.29","19-Jan-2021"
"CUST0000067093","IN0921284","436.96","17-Mar-2021"
"CUST0000060918","IN0785996","136.5","25-Sep-2021"
"CUST0000049372","IN0251907","340.26","25-Apr-2021"
"CUST0000064176","IN0449385","180.38","31-May-2021"
"CUST0000069891","IN0491987","67.89","01-Jan-2021"
"CUST0000083950","IN0911942","214.26","20-Sep-2021"
"CUST0000088160","IN0508387","560.61","14-Apr-2021"
"CUST0000007655","IN0933554","11.73","29-Jul-2021"
"CUST0000047801","IN0220869","12.9","25-Feb-2021"
"CUST0000018374","IN0941915","387.77","15-Aug-2021"
"CUST0000061615","IN0200279","7.2","17-Jun-2021"
"CUST0000094985","IN0684755","14.93","11-Jul-2021"
"CUST0000061012","IN0903209","117.18","05-Jun-2021"
"CUST0000051666","IN0302555","113.32","27-May-2021"
"CUST0000046241","IN0284266","95.15","19-Feb-2021"
"CUST0000064057","IN0795386","30.71","25-Feb-2021"
"CUST0000028898","IN0076541","64.25","09-Jul-2021"
"CUST0000041024","IN0087613","154.98","02-Sep-2021"
"CUST0000007054","IN0995888","166.97","06-Jan-2021"
"CUST0000063483","IN0359236","344.3","28-Dec-2021"
"CUST0000051666","IN0264536","49.15","11-Jun-2021"
"CUST0000079976","IN0862483","37.54","29-Jul-2021"
"CUST0000009902","IN0135836","633.74","03-Jun-2021"
"CUST0000066454","IN0143221","233.51","02-Oct-2021"
"CUST0000082637","IN0773930","328.23","22-May-2021"
"CUST0000089756","IN0595124","100.42","02-Mar-2021"
"CUST0000029850","IN0029820","117.49","07-Jan-2021"
"CUST0000083950","IN0345867","192.56","11-Mar-2021"
"CUST0000075634","IN0420119","18.76","08-Jun-2021"
"CUST0000062561","IN0008527","269.67","06-Nov-2021"
"CUST0000080030","IN0625051","86.37","24-Feb-2021"
"CUST0000082999","IN0223815","571.53","24-Aug-2021"
"CUST0000037930","IN0866966","484.25","14-Sep-2021"
"CUST0000079843","IN0686053","11.48","21-Feb-2021"
"CUST0000052576","IN0405486","9.28","19-Apr-2021"
"CUST0000085285","IN0309152","322.81","04-Mar-2021"
"CUST0000029850","IN0481747","31.69","25-Aug-2021"
"CUST0000038887","IN0699441","16.6","08-Nov-2021"
"CUST0000033500","IN0933766","321.3","12-May-2021"
"CUST0000093870","IN0883510","108.44","01-Nov-2021"
"CUST0000067077","IN0616713","95.55","30-Sep-2021"
"CUST0000022867","IN0803293","384.46","26-Jan-2021"
"CUST0000070884","IN0894222","4.83","29-Apr-2021"
"CUST0000002455","IN0544453","15.52","03-Oct-2021"
"CUST0000088489","IN0360944","174.04","03-Jul-2021"
"CUST0000058880","IN0081623","41.44","20-Apr-2021"
"CUST0000009248","IN0053672","17.72","25-Apr-2021"
"CUST0000057706","IN0797270","24.38","14-Nov-2021"
"CUST0000086266","IN0566054","308.47","08-Feb-2021"
"CUST0000068755","IN0581918","601.13","30-Dec-2021"
"CUST0000079976","IN0236616","285.68","11-May-2021"
"CUST0000082520","IN0822187","130.16","26-Mar-2021"
"CUST0000001621","IN0000854","378.02","22-Oct-2021"
"CUST0000043597","IN0301389","14.43","19-Feb-2021"
"CUST0000009011","IN0757165","18.39","12-Aug-2021"
"CUST0000051666","IN0625535","13.35","19-Aug-2021"
"CUST0000067221","IN0797727","231.34","01-Oct-2021"
"CUST0000075729","IN0658431","286.22","21-Nov-2021"
"CUST0000086045","IN0037083","23.89","31-Oct-2021"
"CUST0000029303","IN0707031","371.19","21-Jan-2021"
"CUST0000032932","IN0806336","42.05","31-May-2021"
"CUST0000054051","IN0015277","163.3","18-Oct-2021"
"CUST0000038244","IN0318565","12.81","05-Jul-2021"
"CUST0000014515","IN0811167","262.76","26-Dec-2021"
"CUST0000029578","IN0002642","236.44","17-May-2021"
"CUST0000069126","IN0205177","34.12","10-Jul-2021"
"CUST0000018596","IN0538318","203.36","31-May-2021"
"CUST0000035264","IN0679098","366.72","21-May-2021"
"CUST0000094150","IN0402348","52.13","09-May-2021"
"CUST0000071851","IN0244106","11.44","25-Nov-2021"
"CUST0000016697","IN0863497","80.94","29-Sep-2021"
"CUST0000033619","IN0337916","229.12","10-May-2021"
"CUST0000020510","IN0884121","128.52","17-Apr-2021"
"CUST0000041024","IN0676447","13.15","08-Nov-2021"
"CUST0000091394","IN0383241","180.86","04-Dec-2021"
"CUST0000064762","IN0277589","10.9","12-Feb-2021"
"CUST0000011927","IN0469025","499.43","01-Jun-2021"
"CUST0000008396","IN0713639","15.23","08-Dec-2021"
"CUST0000061491","IN0402240","519.46","13-Jun-2021"
"CUST0000043927","IN0139610","242.29","13-Feb-2021"
"CUST0000058734","IN0198211","156.11","12-Jan-2021"
"CUST0000027456","IN0151956","16.89","23-Oct-2021"
"CUST0000074024","IN0792908","204.88","28-Oct-2021"
"CUST0000086928","IN0250602","14.39","26-Apr-2021"
"CUST0000098237","IN0967696","13.73","15-Jul-2021"
"CUST0000046237","IN0538309","421.72","16-Aug-2021"
"CUST0000070494","IN0069505","17.8","29-Sep-2021"
"CUST0000062358","IN0597669","393.81","28-Dec-2021"
"CUST0000011516","IN0177611","119.44","08-Jul-2021"
"CUST0000048719","IN0574001","20.13","26-Apr-2021"
"CUST0000078026","IN0821868","370.61","09-Dec-2021"
"CUST0000056100","IN0822751","44.85","11-Jan-2021"
"CUST0000058716","IN0395197","4.66","22-Jul-2021"
"CUST0000060849","IN0292629","6.99","25-Sep-2021"
"CUST0000015196","IN0918526","386.33","21-Aug-2021"
"CUST0000086562","IN0545591","318.86","13-May-2021"
"CUST0000077936","IN0589915","28.54","03-Jun-2021"
"CUST0000079598","IN0312136","0.76","10-Mar-2021"
"CUST0000035229","IN0971147","457.42","23-Aug-2021"
"CUST0000086569","IN0250221","384.65","15-Nov-2021"
"CUST0000025342","IN0631234","41.75","12-Mar-2021"
"CUST0000005170","IN0685095","368.36","26-Aug-2021"
"CUST0000037106","IN0364851","109.47","20-Feb-2021"
"CUST0000011927","IN0965757","230.59","08-Nov-2021"
"CUST0000088489","IN0634871","177.66","13-Jul-2021"
"CUST0000025174","IN0036299","653.21","22-Sep-2021"
"CUST0000091181","IN0677320","429.86","22-Oct-2021"
"CUST0000062339","IN0653778","264.6","21-Sep-2021"
"CUST0000058734","IN0809342","4.74","04-Jun-2021"
"CUST0000025055","IN0979428","18.89","22-Feb-2021"
"CUST0000050479","IN0003567","1.46","03-Aug-2021"
"CUST0000021664","IN0676201","499.99","10-Jul-2021"
"CUST0000047237","IN0520652","117.0","09-Oct-2021"
"CUST0000046793","IN0846424","181.76","12-Apr-2021"
"CUST0000051110","IN0280162","14.23","17-Oct-2021"
"CUST0000052369","IN0910942","33.01","30-Sep-2021"
"CUST0000095957","IN0095056","0.97","02-Sep-2021"
"CUST0000099052","IN0303152","15.18","27-Oct-2021"
"CUST0000014127","IN0138959","18.68","31-Dec-2021"
"CUST0000092338","IN0995875","237.38","16-Mar-2021"
"CUST0000088110","IN0684908","151.12","01-Dec-2021"
"CUST0000095376","IN0008858","421.85","19-Apr-2021"
"CUST0000068078","IN0797114","157.68","19-Oct-2021"
"CUST0000087512","IN0708432","346.82","18-Apr-2021"
"CUST0000092388","IN0794980","5.91","16-Jun-2021"
"CUST0000040563","IN0595889","222.29","09-Oct-2021"
"CUST0000032826","IN0738429","8.61","24-Jun-2021"
"CUST0000050273","IN0143664","29.83","26-Jun-2021"
"CUST0000087508","IN0170976","250.94","23-Aug-2021"
"CUST0000046237","IN0790652","139.1","08-Apr-2021"
"CUST0000095376","IN0758151","580.56","19-May-2021"
"CUST0000084602","IN0502890","527.74","04-Oct-2021"
"CUST0000017211","IN0695668","250.99","26-Sep-2021"
"CUST0000047671","IN0761183","82.88","19-Dec-2021"
"CUST0000071323","IN0401502","210.17","10-Feb-2021"
"CUST0000087146","IN0210251","103.35","25-Nov-2021"
"CUST0000057439","IN0256031","613.11","24-Nov-2021"
"CUST0000029978","IN0819476","300.3","19-Sep-2021"
"CUST0000011334","IN0623738","9.78","22-Oct-2021"
"CUST0000069114","IN0421294","80.66","28-Jan-2021"
"CUST0000050045","IN0553913","292.57","02-Apr-2021"
"CUST0000026900","IN0853352","21.2","07-Feb-2021"
"CUST0000098746","IN0258891","128.73","12-Mar-2021"
"CUST0000095495","IN0237395","77.02","29-Jun-2021"
"CUST0000023591","IN0136573","369.34","12-Sep-2021"
"CUST0000067758","IN0274157","14.26","18-Dec-2021"
"CUST0000070176","IN0921658","341.8","11-May-2021"
"CUST0000042647","IN0784376","73.25","26-Mar-2021"
"CUST0000076101","IN0895271","234.49","12-Aug-2021"
"CUST0000026692","IN0797958","288.86","22-Nov-2021"
"CUST0000095324","IN0173040","85.48","03-Apr-2021"
"CUST0000051578","IN0686147","22.76","11-May-2021"
"CUST0000029222","IN0669344","9.99","12-Apr-2021"
"CUST0000074230","IN0482019","241.16","09-Apr-2021"
"CUST0000040120","IN0368849","1.25","08-Dec-2021"
"CUST0000031986","IN0731378","15.81","23-Jun-2021"
"CUST0000072087","IN0462249","139.31","04-Mar-2021"
"CUST0000064533","IN0406125","182.95","03-Jul-2021"
"CUST0000072087","IN0645455","189.15","04-Sep-2021"
"CUST0000007289","IN0625286","11.77","23-Feb-2021"
"CUST0000087508","IN0660393","526.22","13-Nov-2021"
"CUST0000052167","IN0691005","41.0","31-Jul-2021"
"CUST0000033898","IN0904695","174.64","27-Mar-2021"
"CUST0000014655","IN0028333","396.14","16-Jul-2021"
"CUST0000043784","IN0116753","119.2","13-Aug-2021"
"CUST0000014937","IN0994691","96.41","02-Aug-2021"
"CUST0000019817","IN0076204","0.37","05-Oct-2021"
"CUST0000085009","IN0662004","490.87","08-Dec-2021"
"CUST0000062339","IN0222433","31.16","16-Aug-2021"
"CUST0000081225","IN0575315","352.44","09-Apr-2021"
"CUST0000034267","IN0007798","100.91","01-Jan-2021"
"CUST0000068343","IN0645195","19.68","11-Nov-2021"
"CUST0000052576","IN0368252","363.88","31-Jul-2021"
"CUST0000073028","IN0930937","190.61","27-Jul-2021"
"CUST0000076845","IN0010045","155.79","17-Jun-2021"
"CUST0000037059","IN0013442","208.65","14-Oct-2021"
"CUST0000013291","IN0370392","6.05","30-Jun-2021"
